기관코드,기관명,사업구분,담당부서,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,비고
ORG00196,테스트기관00196,강사비,교육지원팀,102372,103372,104372,105372,106372,107372,108372,109372,110372,111372,112372,113372,합성 대용량 테스트
ORG00197,테스트기관00197,운영비,행정지원팀,102379,103379,104379,105379,106379,107379,108379,109379,110379,111379,112379,113379,합성 대용량 테스트
ORG00198,테스트기관00198,급식비,예산팀,102386,103386,104386,105386,106386,107386,108386,109386,110386,111386,112386,113386,합성 대용량 테스트
ORG00199,테스트기관00199,시설비,시설팀,102393,103393,104393,105393,106393,107393,108393,109393,110393,111393,112393,113393,합성 대용량 테스트
ORG00200,테스트기관00200,강사비,교육지원팀,102400,103400,104400,105400,106400,107400,108400,109400,110400,111400,112400,113400,합성 대용량 테스트
ORG00201,테스트기관00201,운영비,행정지원팀,102407,103407,104407,105407,106407,107407,108407,109407,110407,111407,112407,113407,합성 대용량 테스트
ORG00202,테스트기관00202,급식비,예산팀,102414,103414,104414,105414,106414,107414,108414,109414,110414,111414,112414,113414,합성 대용량 테스트
ORG00203,테스트기관00203,시설비,시설팀,102421,103421,104421,105421,106421,107421,108421,109421,110421,111421,112421,113421,합성 대용량 테스트
ORG00204,테스트기관00204,강사비,교육지원팀,102428,103428,104428,105428,106428,107428,108428,109428,110428,111428,112428,113428,합성 대용량 테스트
ORG00205,테스트기관00205,운영비,행정지원팀,102435,103435,104435,105435,106435,107435,108435,109435,110435,111435,112435,113435,합성 대용량 테스트
ORG00206,테스트기관00206,급식비,예산팀,102442,103442,104442,105442,106442,107442,108442,109442,110442,111442,112442,113442,합성 대용량 테스트
ORG00207,테스트기관00207,시설비,시설팀,102449,103449,104449,105449,106449,107449,108449,109449,110449,111449,112449,113449,합성 대용량 테스트
ORG00208,테스트기관00208,강사비,교육지원팀,102456,103456,104456,105456,106456,107456,108456,109456,110456,111456,112456,113456,합성 대용량 테스트
ORG00209,테스트기관00209,운영비,행정지원팀,102463,103463,104463,105463,106463,107463,108463,109463,110463,111463,112463,113463,합성 대용량 테스트
ORG00210,테스트기관00210,급식비,예산팀,102470,103470,104470,105470,106470,107470,108470,109470,110470,111470,112470,113470,합성 대용량 테스트
ORG00211,테스트기관00211,시설비,시설팀,102477,103477,104477,105477,106477,107477,108477,109477,110477,111477,112477,113477,합성 대용량 테스트
ORG00212,테스트기관00212,강사비,교육지원팀,102484,103484,104484,105484,106484,107484,108484,109484,110484,111484,112484,113484,합성 대용량 테스트
ORG00213,테스트기관00213,운영비,행정지원팀,102491,103491,104491,105491,106491,107491,108491,109491,110491,111491,112491,113491,합성 대용량 테스트
ORG00214,테스트기관00214,급식비,예산팀,102498,103498,104498,105498,106498,107498,108498,109498,110498,111498,112498,113498,합성 대용량 테스트
ORG00215,테스트기관00215,시설비,시설팀,102505,103505,104505,105505,106505,107505,108505,109505,110505,111505,112505,113505,합성 대용량 테스트
ORG00216,테스트기관00216,강사비,교육지원팀,102512,103512,104512,105512,106512,107512,108512,109512,110512,111512,112512,113512,합성 대용량 테스트
ORG00217,테스트기관00217,운영비,행정지원팀,102519,103519,104519,105519,106519,107519,108519,109519,110519,111519,112519,113519,합성 대용량 테스트
ORG00218,테스트기관00218,급식비,예산팀,102526,103526,104526,105526,106526,107526,108526,109526,110526,111526,112526,113526,합성 대용량 테스트
ORG00219,테스트기관00219,시설비,시설팀,102533,103533,104533,105533,106533,107533,108533,109533,110533,111533,112533,113533,합성 대용량 테스트
ORG00220,테스트기관00220,강사비,교육지원팀,102540,103540,104540,105540,106540,107540,108540,109540,110540,111540,112540,113540,합성 대용량 테스트
ORG00221,테스트기관00221,운영비,행정지원팀,102547,103547,104547,105547,106547,107547,108547,109547,110547,111547,112547,113547,합성 대용량 테스트
ORG00222,테스트기관00222,급식비,예산팀,102554,103554,104554,105554,106554,107554,108554,109554,110554,111554,112554,113554,합성 대용량 테스트
ORG00223,테스트기관00223,시설비,시설팀,102561,103561,104561,105561,106561,107561,108561,109561,110561,111561,112561,113561,합성 대용량 테스트
ORG00224,테스트기관00224,강사비,교육지원팀,102568,103568,104568,105568,106568,107568,108568,109568,110568,111568,112568,113568,합성 대용량 테스트
ORG00225,테스트기관00225,운영비,행정지원팀,102575,103575,104575,105575,106575,107575,108575,109575,110575,111575,112575,113575,합성 대용량 테스트
ORG00226,테스트기관00226,급식비,예산팀,102582,103582,104582,105582,106582,107582,108582,109582,110582,111582,112582,113582,합성 대용량 테스트
ORG00227,테스트기관00227,시설비,시설팀,102589,103589,104589,105589,106589,107589,108589,109589,110589,111589,112589,113589,합성 대용량 테스트
ORG00228,테스트기관00228,강사비,교육지원팀,102596,103596,104596,105596,106596,107596,108596,109596,110596,111596,112596,113596,합성 대용량 테스트
ORG00229,테스트기관00229,운영비,행정지원팀,102603,103603,104603,105603,106603,107603,108603,109603,110603,111603,112603,113603,합성 대용량 테스트
ORG00230,테스트기관00230,급식비,예산팀,102610,103610,104610,105610,106610,107610,108610,109610,110610,111610,112610,113610,합성 대용량 테스트
ORG00231,테스트기관00231,시설비,시설팀,102617,103617,104617,105617,106617,107617,108617,109617,110617,111617,112617,113617,합성 대용량 테스트
ORG00232,테스트기관00232,강사비,교육지원팀,102624,103624,104624,105624,106624,107624,108624,109624,110624,111624,112624,113624,합성 대용량 테스트
ORG00233,테스트기관00233,운영비,행정지원팀,102631,103631,104631,105631,106631,107631,108631,109631,110631,111631,112631,113631,합성 대용량 테스트
ORG00234,테스트기관00234,급식비,예산팀,102638,103638,104638,105638,106638,107638,108638,109638,110638,111638,112638,113638,합성 대용량 테스트
ORG00235,테스트기관00235,시설비,시설팀,102645,103645,104645,105645,106645,107645,108645,109645,110645,111645,112645,113645,합성 대용량 테스트
ORG00236,테스트기관00236,강사비,교육지원팀,102652,103652,104652,105652,106652,107652,108652,109652,110652,111652,112652,113652,합성 대용량 테스트
ORG00237,테스트기관00237,운영비,행정지원팀,102659,103659,104659,105659,106659,107659,108659,109659,110659,111659,112659,113659,합성 대용량 테스트
ORG00238,테스트기관00238,급식비,예산팀,102666,103666,104666,105666,106666,107666,108666,109666,110666,111666,112666,113666,합성 대용량 테스트
ORG00239,테스트기관00239,시설비,시설팀,102673,103673,104673,105673,106673,107673,108673,109673,110673,111673,112673,113673,합성 대용량 테스트
ORG00240,테스트기관00240,강사비,교육지원팀,102680,103680,104680,105680,106680,107680,108680,109680,110680,111680,112680,113680,합성 대용량 테스트
ORG00241,테스트기관00241,운영비,행정지원팀,102687,103687,104687,105687,106687,107687,108687,109687,110687,111687,112687,113687,합성 대용량 테스트
ORG00242,테스트기관00242,급식비,예산팀,102694,103694,104694,105694,106694,107694,108694,109694,110694,111694,112694,113694,합성 대용량 테스트
ORG00243,테스트기관00243,시설비,시설팀,102701,103701,104701,105701,106701,107701,108701,109701,110701,111701,112701,113701,합성 대용량 테스트
ORG00244,테스트기관00244,강사비,교육지원팀,102708,103708,104708,105708,106708,107708,108708,109708,110708,111708,112708,113708,합성 대용량 테스트
ORG00245,테스트기관00245,운영비,행정지원팀,102715,103715,104715,105715,106715,107715,108715,109715,110715,111715,112715,113715,합성 대용량 테스트
ORG00246,테스트기관00246,급식비,예산팀,102722,103722,104722,105722,106722,107722,108722,109722,110722,111722,112722,113722,합성 대용량 테스트
ORG00247,테스트기관00247,시설비,시설팀,102729,103729,104729,105729,106729,107729,108729,109729,110729,111729,112729,113729,합성 대용량 테스트
ORG00248,테스트기관00248,강사비,교육지원팀,102736,103736,104736,105736,106736,107736,108736,109736,110736,111736,112736,113736,합성 대용량 테스트
ORG00249,테스트기관00249,운영비,행정지원팀,102743,103743,104743,105743,106743,107743,108743,109743,110743,111743,112743,113743,합성 대용량 테스트
ORG00250,테스트기관00250,급식비,예산팀,102750,103750,104750,105750,106750,107750,108750,109750,110750,111750,112750,113750,합성 대용량 테스트
ORG00251,테스트기관00251,시설비,시설팀,102757,103757,104757,105757,106757,107757,108757,109757,110757,111757,112757,113757,합성 대용량 테스트
ORG00252,테스트기관00252,강사비,교육지원팀,102764,103764,104764,105764,106764,107764,108764,109764,110764,111764,112764,113764,합성 대용량 테스트
ORG00253,테스트기관00253,운영비,행정지원팀,102771,103771,104771,105771,106771,107771,108771,109771,110771,111771,112771,113771,합성 대용량 테스트
ORG00254,테스트기관00254,급식비,예산팀,102778,103778,104778,105778,106778,107778,108778,109778,110778,111778,112778,113778,합성 대용량 테스트
ORG00255,테스트기관00255,시설비,시설팀,102785,103785,104785,105785,106785,107785,108785,109785,110785,111785,112785,113785,합성 대용량 테스트
ORG00256,테스트기관00256,강사비,교육지원팀,102792,103792,104792,105792,106792,107792,108792,109792,110792,111792,112792,113792,합성 대용량 테스트
ORG00257,테스트기관00257,운영비,행정지원팀,102799,103799,104799,105799,106799,107799,108799,109799,110799,111799,112799,113799,합성 대용량 테스트
ORG00258,테스트기관00258,급식비,예산팀,102806,103806,104806,105806,106806,107806,108806,109806,110806,111806,112806,113806,합성 대용량 테스트
ORG00259,테스트기관00259,시설비,시설팀,102813,103813,104813,105813,106813,107813,108813,109813,110813,111813,112813,113813,합성 대용량 테스트
ORG00260,테스트기관00260,강사비,교육지원팀,102820,103820,104820,105820,106820,107820,108820,109820,110820,111820,112820,113820,합성 대용량 테스트
ORG00261,테스트기관00261,운영비,행정지원팀,102827,103827,104827,105827,106827,107827,108827,109827,110827,111827,112827,113827,합성 대용량 테스트
ORG00262,테스트기관00262,급식비,예산팀,102834,103834,104834,105834,106834,107834,108834,109834,110834,111834,112834,113834,합성 대용량 테스트
ORG00263,테스트기관00263,시설비,시설팀,102841,103841,104841,105841,106841,107841,108841,109841,110841,111841,112841,113841,합성 대용량 테스트
ORG00264,테스트기관00264,강사비,교육지원팀,102848,103848,104848,105848,106848,107848,108848,109848,110848,111848,112848,113848,합성 대용량 테스트
ORG00265,테스트기관00265,운영비,행정지원팀,102855,103855,104855,105855,106855,107855,108855,109855,110855,111855,112855,113855,합성 대용량 테스트
ORG00266,테스트기관00266,급식비,예산팀,102862,103862,104862,105862,106862,107862,108862,109862,110862,111862,112862,113862,합성 대용량 테스트
ORG00267,테스트기관00267,시설비,시설팀,102869,103869,104869,105869,106869,107869,108869,109869,110869,111869,112869,113869,합성 대용량 테스트
ORG00268,테스트기관00268,강사비,교육지원팀,102876,103876,104876,105876,106876,107876,108876,109876,110876,111876,112876,113876,합성 대용량 테스트
ORG00269,테스트기관00269,운영비,행정지원팀,102883,103883,104883,105883,106883,107883,108883,109883,110883,111883,112883,113883,합성 대용량 테스트
ORG00270,테스트기관00270,급식비,예산팀,102890,103890,104890,105890,106890,107890,108890,109890,110890,111890,112890,113890,합성 대용량 테스트
ORG00271,테스트기관00271,시설비,시설팀,102897,103897,104897,105897,106897,107897,108897,109897,110897,111897,112897,113897,합성 대용량 테스트
ORG00272,테스트기관00272,강사비,교육지원팀,102904,103904,104904,105904,106904,107904,108904,109904,110904,111904,112904,113904,합성 대용량 테스트
ORG00273,테스트기관00273,운영비,행정지원팀,102911,103911,104911,105911,106911,107911,108911,109911,110911,111911,112911,113911,합성 대용량 테스트
ORG00274,테스트기관00274,급식비,예산팀,102918,103918,104918,105918,106918,107918,108918,109918,110918,111918,112918,113918,합성 대용량 테스트
